4	W	2729
0	R	2729
4	J	2737
4	R	2737
4	W	2737
0	R	2737
4	J	2841
4	R	2841
4	W	2842
0	R	2842
4	J	2946
4	R	2946
8	N	2948
8	J	2949
4	W	2949
8	R	2949
8	E	2953
4	J	2953
4	R	2953
9	N	2953
9	J	2954
4	W	2954
9	R	2954
4	J	2956
9	E	2957
4	R	2957
4	W	2957
0	R	2957
4	J	2984
4	R	2984
4	W	2984
0	R	2984
3	J	3073
3	R	3073
3	W	3073
0	R	3073
4	J	3389
4	R	3389
4	W	3389
0	R	3389
4	J	3534
4	R	3534
4	W	3534
0	R	3534
4	J	3577
4	R	3577
4	J	3577
4	J	3578
4	W	3578
0	R	3578
4	J	3584
4	R	3584
4	J	3584
4	W	3585
0	R	3585
4	J	3591
4	R	3591
4	J	3591
4	W	3591
0	R	3591
4	J	3596
4	R	3596
4	J	3596
4	J	3596
4	W	3596
0	R	3597
4	J	3602
4	R	3602
4	W	3602
0	R	3602
4	J	3605
4	R	3605
4	J	3605
4	J	3605
4	W	3605
0	R	3605
4	J	3611
4	R	3611
4	J	3611
4	J	3611
4	W	3611
0	R	3611
4	J	3616
4	R	3616
4	J	3616
4	J	3616
4	W	3616
0	R	3616
4	J	3660
4	R	3660
4	J	3660
4	J	3660
4	W	3660
4	J	3660
4	W	3660
4	J	3660
4	W	3661
4	J	3661
4	J	3661
4	J	3661
4	W	3661
0	R	3661
4	J	3665
4	R	3665
4	J	3665
4	J	3665
4	W	3665
0	R	3665
4	J	3673
4	R	3673
4	J	3673
4	W	3673
0	R	3673
4	J	3720
4	R	3720
4	J	3720
4	J	3720
4	J	3720
4	J	3720
4	W	3720
0	R	3721
4	J	3736
4	R	3736
4	J	3736
4	J	3736
4	J	3736
4	W	3737
0	R	3737
4	J	3740
4	R	3740
4	J	3740
4	J	3740
4	W	3740
0	R	3740
4	J	3743
4	R	3743
4	W	3743
4	W	3743
0	R	3743
4	J	3750
4	R	3750
4	J	3750
4	J	3750
4	W	3750
0	R	3750
4	J	3756
4	R	3756
4	J	3756
4	W	3756
0	R	3756
4	J	3785
4	R	3785
4	J	3785
4	J	3786
4	J	3786
4	J	3786
4	W	3786
0	R	3786
4	J	3789
4	R	3789
4	J	3789
4	W	3789
0	R	3790
4	J	3858
4	R	3858
4	W	3858
0	R	3858
4	J	3870
4	R	3870
4	W	3870
0	R	3870
4	J	3878
4	R	3878
4	W	3878
0	R	3878
4	J	3893
4	R	3893
4	W	3893
0	R	3893
4	J	3929
4	R	3929
4	W	3929
0	R	3929
4	J	3937
4	R	3937
4	W	3937
0	R	3937
4	J	3946
4	R	3946
4	W	3946
0	R	3946
4	J	3956
4	R	3956
4	W	3956
0	R	3956
4	J	3963
4	R	3963
4	W	3963
0	R	3963
4	J	3973
4	R	3973
4	W	3973
0	R	3973
4	J	4025
4	R	4025
4	W	4025
0	R	4025
4	J	4059
4	R	4059
4	W	4059
0	R	4059
4	J	4064
4	R	4064
4	W	4064
0	R	4064
4	J	4067
4	R	4067
4	W	4067
0	R	4067
4	J	4079
4	R	4079
4	W	4079
0	R	4079
4	J	4085
4	R	4085
4	W	4085
0	R	4085
4	J	4090
4	R	4090
4	W	4090
0	R	4090
4	J	4205
4	R	4205
4	W	4205
0	R	4205
4	J	4218
4	R	4218
4	W	4218
0	R	4218
4	J	4354
4	R	4354
10	N	4357
10	J	4357
4	W	4358
10	R	4358
10	E	4359
4	J	4359
4	R	4359
11	N	4359
11	J	4360
4	W	4360
11	R	4360
4	J	4362
11	E	4363
4	R	4363
4	W	4363
0	R	4363
4	J	4364
4	R	4364
4	W	4364
0	R	4364
4	J	5454
4	R	5454
4	W	5454
0	R	5454
4	J	5507
4	R	5507
4	J	5508
4	W	5508
0	R	5508
4	J	5515
4	R	5515
4	J	5515
4	J	5515
4	W	5515
0	R	5515
4	J	5524
4	R	5524
4	J	5524
4	J	5524
4	W	5524
0	R	5524
4	J	5528
4	R	5528
4	J	5528
4	W	5528
0	R	5528
4	J	5536
4	R	5536
4	J	5536
4	J	5536
4	W	5536
0	R	5536
4	J	5542
4	R	5542
4	W	5543
0	R	5543
4	J	5553
4	R	5553
4	J	5553
4	W	5553
0	R	5553
4	J	5556
4	R	5556
4	J	5556
4	W	5556
0	R	5556
4	J	5591
4	R	5591
4	J	5591
4	J	5591
4	W	5591
4	J	5591
4	J	5592
4	W	5592
0	R	5592
4	J	5594
4	R	5594
4	J	5594
4	J	5594
4	W	5594
0	R	5594
4	J	5601
4	R	5601
4	J	5601
4	W	5601
0	R	5602
4	J	5605
4	R	5605
4	J	5605
4	W	5605
0	R	5606
4	J	5663
4	R	5663
4	J	5663
4	J	5663
4	J	5664
4	W	5664
0	R	5664
4	J	5666
4	R	5666
4	W	5666
0	R	5666
4	J	5766
4	R	5766
4	W	5766
0	R	5766
4	J	5789
4	R	5789
4	W	5789
0	R	5789
4	J	5791
4	R	5791
4	W	5791
0	R	5791
4	J	5821
4	R	5821
4	W	5821
0	R	5821
4	J	5879
4	R	5879
4	W	5879
0	R	5879
4	J	5919
4	R	5919
4	W	5920
0	R	5920
4	J	5931
4	R	5931
4	W	5931
0	R	5931
4	J	5941
4	R	5941
4	W	5941
0	R	5941
4	J	5950
4	R	5950
4	W	5950
0	R	5950
4	J	5968
4	R	5968
4	W	5968
0	R	5968
4	J	5980
4	R	5980
4	W	5980
0	R	5980
4	J	6029
4	R	6029
4	W	6029
0	R	6029
4	J	6040
4	R	6040
4	W	6040
0	R	6040
4	J	6069
4	R	6069
4	W	6069
0	R	6069
4	J	6083
4	R	6083
4	W	6083
0	R	6083
4	J	6095
4	R	6095
4	W	6095
0	R	6095
4	J	6110
4	R	6110
4	W	6111
0	R	6111
4	J	6284
4	R	6284
4	W	6284
0	R	6284
4	J	6292
4	R	6292
4	W	6292
0	R	6292
4	J	6303
4	R	6303
4	W	6303
0	R	6303
4	J	6316
4	R	6316
4	W	6316
0	R	6316
4	J	6348
4	R	6348
4	W	6348
0	R	6348
4	J	6354
4	R	6354
4	W	6354
0	R	6354
4	J	6455
4	R	6455
12	N	6456
12	J	6457
4	W	6457
12	R	6457
12	E	6460
4	J	6460
4	R	6460
13	N	6460
13	J	6461
4	W	6461
13	R	6461
4	J	6464
13	E	6464
4	R	6464
4	W	6465
0	R	6465
4	J	6467
4	R	6467
4	W	6467
0	R	6467
4	J	7745
4	R	7745
4	W	7745
0	R	7745
4	J	7757
4	R	7757
4	W	7757
0	R	7757
4	J	7798
4	R	7798
4	W	7798
0	R	7798
4	J	7800
4	R	7800
4	W	7800
0	R	7800
4	J	7810
4	R	7810
4	W	7810
0	R	7810
4	J	7854
4	R	7854
4	W	7855
0	R	7855
4	J	9007
4	R	9008
4	W	9008
0	R	9008
4	J	9023
4	R	9023
4	W	9023
0	R	9023
4	J	9078
4	R	9078
4	W	9078
0	R	9078
4	J	9099
4	R	9099
4	W	9099
0	R	9099
4	J	9250
4	R	9250
4	W	9250
0	R	9250
4	J	9258
4	R	9258
4	W	9258
0	R	9258
4	J	9368
4	R	9368
4	W	9368
0	R	9368
4	J	9401
4	R	9401
4	W	9401
0	R	9401
4	J	9475
4	R	9476
4	W	9476
0	R	9476
4	J	9558
4	R	9558
4	W	9558
0	R	9558
4	J	9569
4	R	9570
4	W	9570
0	R	9570
4	J	9604
4	R	9604
4	W	9604
0	R	9604
4	J	9616
4	R	9616
4	W	9616
0	R	9616
4	J	9679
4	R	9679
4	W	9680
0	R	9680
4	J	9694
4	R	9694
4	W	9694
0	R	9694
4	J	9905
4	R	9905
4	W	9905
0	R	9905
4	J	10003
4	R	10003
4	W	10004
0	R	10004
4	J	10016
4	R	10016
4	W	10016
0	R	10016
4	J	10019
4	R	10019
4	W	10019
0	R	10019
4	J	10026
4	R	10026
4	W	10026
0	R	10026
4	J	10029
4	R	10029
4	W	10029
0	R	10029
4	J	10037
4	R	10037
4	W	10037
0	R	10037
4	J	10043
4	R	10043
4	W	10043
0	R	10043
4	J	10052
4	R	10052
4	W	10052
0	R	10052
4	J	10054
4	R	10055
4	W	10055
0	R	10055
4	J	10062
4	R	10062
4	W	10062
0	R	10062
4	J	10065
4	R	10065
4	W	10065
0	R	10065
4	J	10073
4	R	10073
4	W	10074
0	R	10074
4	J	10076
4	R	10076
4	W	10076
0	R	10076
4	J	10082
4	R	10082
4	W	10082
0	R	10082
4	J	10088
4	R	10088
4	W	10088
0	R	10088
4	J	10092
4	R	10092
4	W	10092
0	R	10092
4	J	10100
4	R	10100
4	W	10100
0	R	10100
4	J	10135
4	R	10135
4	J	10136
4	W	10136
0	R	10136
4	J	10140
4	R	10140
4	W	10140
0	R	10140
4	J	10143
4	R	10143
4	W	10143
0	R	10143
4	J	10151
4	R	10151
4	W	10151
0	R	10151
4	J	10154
4	R	10154
4	W	10154
0	R	10155
4	J	10163
4	R	10163
4	W	10163
0	R	10163
4	J	10184
4	R	10184
4	J	10184
4	W	10184
0	R	10184
4	J	10186
4	R	10186
4	W	10186
0	R	10186
4	J	10261
4	R	10261
4	W	10261
0	R	10261
4	J	10264
4	R	10264
4	W	10264
0	R	10264
4	J	10285
4	R	10285
4	W	10285
0	R	10285
4	J	10295
4	R	10295
4	W	10295
0	R	10295
4	J	10316
4	R	10316
4	W	10316
0	R	10316
4	J	10325
4	R	10325
4	W	10325
0	R	10325
4	J	10334
4	R	10334
4	W	10334
0	R	10334
4	J	10451
4	R	10451
4	W	10451
0	R	10451
4	J	10463
4	R	10463
4	W	10463
0	R	10463
4	J	10493
4	R	10493
4	W	10493
0	R	10493
4	J	10504
4	R	10504
4	W	10504
0	R	10504
4	J	10535
4	R	10535
4	W	10535
0	R	10535
4	J	10559
4	R	10559
4	W	10559
0	R	10559
4	J	10572
4	R	10572
4	W	10572
0	R	10572
4	J	10803
4	R	10803
4	W	10804
0	R	10804
4	J	10817
4	R	10817
4	W	10817
0	R	10817
4	J	11007
4	R	11007
4	W	11007
0	R	11007
4	J	11032
4	R	11032
4	W	11032
0	R	11032
4	J	11128
4	R	11128
4	W	11128
0	R	11128
4	J	11139
4	R	11139
4	W	11139
0	R	11139
4	J	11216
4	R	11216
4	W	11216
0	R	11217
4	J	11230
4	R	11230
4	W	11231
0	R	11231
4	J	11239
4	R	11239
4	W	11239
0	R	11239
4	J	11352
4	R	11352
4	W	11352
0	R	11352
4	J	11424
4	R	11424
4	W	11425
0	R	11425
4	J	11436
4	R	11436
4	W	11436
0	R	11436
4	J	11530
4	R	11530
14	N	11532
14	J	11533
4	W	11533
14	R	11533
15	N	11537
15	J	11538
14	W	11538
15	R	11538
15	E	11589
14	J	11589
14	R	11589
16	N	11590
16	J	11591
14	W	11591
16	R	11591
16	E	11689
14	J	11689
14	R	11689
17	N	11690
17	J	11691
14	W	11691
17	R	11691
17	E	11716
14	J	11716
14	R	11716
18	N	11718
18	J	11719
14	W	11719
18	R	11719
18	E	11798
14	J	11798
14	R	11798
14	E	11800
4	J	11800
4	R	11800
19	N	11801
19	J	11801
4	W	11802
19	R	11802
4	J	11804
19	E	11804
4	R	11804
4	W	11805
0	R	11805
4	J	11909
4	R	11909
4	W	11909
0	R	11909
4	J	11950
4	R	11950
4	W	11950
0	R	11950
4	J	12086
4	R	12086
4	W	12086
0	R	12086
4	J	12097
4	R	12097
4	W	12102
0	R	12102
4	J	12104
4	R	12104
4	W	12104
0	R	12104
4	J	12282
4	R	12282
20	N	12283
20	J	12283
4	W	12284
20	R	12284
21	N	12285
21	J	12286
22	N	12286
22	J	12286
23	N	12287
23	J	12287
24	N	12287
24	J	12288
25	N	12288
25	J	12288
26	N	12289
26	J	12289
27	N	12289
27	J	12290
28	N	12290
28	J	12290
29	N	12291
29	J	12291
30	N	12291
30	J	12292
20	W	12293
30	R	12293
30	J	12343
29	R	12343
29	J	12393
28	R	12393
28	J	12443
27	R	12443
27	J	12493
26	R	12493
26	J	12543
25	R	12543
25	J	12593
24	R	12593
24	J	12643
23	R	12643
23	J	12693
22	R	12693
22	J	12743
21	R	12743
21	W	12743
30	R	12743
30	J	12793
29	R	12793
29	J	12843
28	R	12843
21	J	12893
28	J	12893
21	R	12893
21	W	12893
27	R	12893
27	J	12943
26	R	12943
26	J	12993
25	R	12993
21	J	13043
25	J	13043
21	R	13043
21	W	13043
24	R	13043
24	J	13093
23	R	13093
23	J	13143
22	R	13143
21	J	13193
22	J	13193
21	R	13193
21	W	13193
30	R	13193
30	J	13243
29	R	13243
29	J	13293
28	R	13293
21	J	13343
28	J	13343
21	R	13343
21	W	13343
27	R	13343
27	J	13393
26	R	13393
26	J	13443
25	R	13443
21	J	13493
25	J	13493
21	R	13493
21	W	13493
24	R	13493
24	J	13543
23	R	13543
23	J	13593
22	R	13593
21	J	13643
22	J	13643
21	R	13643
21	W	13643
30	R	13643
30	J	13693
29	R	13693
29	J	13743
28	R	13743
21	J	13793
28	J	13793
21	R	13793
21	W	13793
27	R	13793
27	J	13843
26	R	13843
26	J	13893
25	R	13893
21	J	13943
25	J	13943
21	R	13943
21	W	13943
24	R	13943
24	J	13993
23	R	13993
23	J	14043
22	R	14043
21	J	14093
22	J	14093
21	R	14093
21	W	14093
30	R	14093
30	J	14143
29	R	14143
29	J	14193
28	R	14193
21	J	14243
28	J	14243
21	R	14243
21	W	14243
27	R	14243
27	J	14293
26	R	14293
26	J	14343
25	R	14343
21	J	14393
25	J	14393
21	R	14393
21	W	14393
24	R	14393
24	J	14443
23	R	14443
23	J	14493
22	R	14493
22	W	14493
30	R	14493
21	J	14543
30	J	14543
21	R	14543
21	W	14543
29	R	14543
29	J	14593
28	R	14593
22	J	14643
28	J	14643
22	R	14643
22	W	14643
27	R	14643
21	J	14693
27	J	14693
21	R	14693
21	W	14693
26	R	14693
26	J	14743
25	R	14743
22	J	14793
25	J	14793
22	R	14793
22	W	14793
24	R	14793
21	J	14843
24	J	14843
21	R	14843
21	W	14843
23	R	14843
23	J	14893
30	R	14893
22	J	14943
30	J	14943
22	R	14943
22	W	14943
29	R	14943
21	J	14993
29	J	14993
21	R	14993
21	W	14993
28	R	14993
28	J	15043
27	R	15043
22	J	15093
27	J	15093
22	R	15093
22	W	15093
26	R	15093
21	J	15143
26	J	15143
21	R	15143
21	W	15143
25	R	15143
25	J	15193
24	R	15193
22	J	15243
24	J	15243
22	R	15243
22	W	15243
23	R	15243
21	J	15293
23	J	15293
21	R	15293
21	W	15293
30	R	15293
30	J	15343
29	R	15343
22	J	15393
29	J	15393
22	R	15393
22	W	15393
28	R	15393
21	J	15443
28	J	15443
21	R	15443
21	W	15443
27	R	15443
27	J	15493
26	R	15493
22	J	15543
26	J	15543
22	R	15543
22	W	15543
25	R	15543
21	J	15593
25	J	15593
21	R	15593
21	W	15593
24	R	15593
24	J	15643
23	R	15643
22	J	15693
23	J	15693
22	R	15693
22	W	15693
30	R	15693
21	J	15743
30	J	15743
21	R	15743
21	E	15743
20	J	15743
20	R	15743
20	E	15744
4	J	15744
4	R	15744
31	N	15744
31	J	15745
4	W	15745
29	R	15745
22	J	15795
29	J	15795
22	R	15795
22	W	15795
28	R	15795
28	J	15845
27	R	15845
27	J	15895
26	R	15895
22	J	15945
26	J	15945
22	R	15945
22	W	15945
25	R	15945
25	J	15995
24	R	15995
24	J	16045
23	R	16045
23	W	16045
31	R	16045
4	J	16047
31	E	16047
22	J	16047
4	R	16047
4	W	16048
22	R	16048
22	W	16048
30	R	16048
30	J	16098
29	R	16098
23	J	16148
29	J	16148
23	R	16148
23	W	16148
28	R	16148
22	J	16198
28	J	16198
22	R	16198
22	W	16198
27	R	16198
27	J	16248
26	R	16248
23	J	16298
26	J	16298
23	R	16298
23	W	16298
25	R	16298
22	J	16348
25	J	16348
22	R	16348
22	W	16348
24	R	16348
24	J	16398
30	R	16398
23	J	16448
30	J	16448
23	R	16448
23	W	16448
29	R	16448
22	J	16498
29	J	16498
22	R	16498
22	W	16498
28	R	16498
28	J	16548
27	R	16548
23	J	16598
27	J	16598
23	R	16598
23	W	16598
26	R	16598
22	J	16648
26	J	16648
22	R	16648
22	W	16648
25	R	16648
25	J	16698
24	R	16698
23	J	16748
24	J	16748
23	R	16748
23	W	16748
30	R	16748
22	J	16798
30	J	16798
22	R	16798
22	W	16798
29	R	16798
29	J	16848
28	R	16848
23	J	16898
28	J	16898
23	R	16898
23	W	16898
27	R	16898
22	J	16948
27	J	16948
22	R	16948
22	W	16948
26	R	16948
26	J	16998
25	R	16998
23	J	17048
25	J	17048
23	R	17048
23	W	17048
24	R	17048
22	J	17098
24	J	17098
22	R	17098
22	E	17098
1	J	17098
1	R	17098
1	W	17098
30	R	17098
30	J	17148
29	R	17148
23	J	17198
29	J	17198
23	R	17198
23	W	17198
28	R	17198
28	J	17248
27	R	17248
27	J	17298
26	R	17298
23	J	17348
26	J	17348
23	R	17348
23	W	17348
25	R	17348
25	J	17398
24	R	17398
24	W	17398
30	R	17398
30	J	17448
29	R	17448
23	J	17498
29	J	17498
23	R	17498
23	W	17498
28	R	17498
24	J	17548
28	J	17548
24	R	17548
24	W	17548
27	R	17548
27	J	17598
26	R	17598
23	J	17648
26	J	17648
23	R	17648
23	W	17648
25	R	17648
24	J	17698
25	J	17698
24	R	17698
24	W	17698
30	R	17698
30	J	17748
29	R	17748
4	J	17783
23	J	17798
29	J	17798
23	R	17798
23	W	17798
4	R	17798
4	W	17798
28	R	17798
4	J	17802
24	J	17848
28	J	17848
4	R	17848
32	N	17848
32	J	17849
4	W	17849
24	R	17849
24	W	17849
27	R	17850
23	J	17900
27	J	17900
23	R	17900
23	W	17900
26	R	17900
24	J	17950
26	J	17950
24	R	17950
24	W	17950
25	R	17950
25	J	18000
32	R	18000
32	E	18004
23	J	18004
4	J	18004
23	R	18004
23	W	18004
4	R	18004
33	N	18005
33	J	18005
4	W	18006
33	R	18006
4	J	18008
33	E	18009
4	R	18009
4	W	18009
30	R	18009
24	J	18059
30	J	18059
24	R	18059
24	W	18059
29	R	18059
23	J	18109
29	J	18109
23	R	18109
23	W	18109
28	R	18109
28	J	18159
27	R	18159
24	J	18209
27	J	18209
24	R	18209
24	W	18209
26	R	18209
23	J	18259
26	J	18259
23	R	18259
4	J	18259
23	E	18259
1	J	18259
1	R	18259
1	W	18259
4	R	18259
4	W	18259
25	R	18259
4	J	18267
25	J	18309
4	R	18309
4	W	18309
30	R	18309
4	J	18334
24	J	18359
30	J	18359
4	R	18359
4	W	18359
24	R	18359
24	W	18359
29	R	18359
4	J	18368
29	J	18409
4	R	18409
4	W	18409
28	R	18409
28	J	18459
27	R	18459
4	J	18461
24	J	18509
27	J	18509
4	R	18509
34	N	18510
34	J	18511
4	W	18511
24	R	18511
24	W	18511
26	R	18511
26	J	18561
25	R	18561
25	W	18561
34	R	18561
