4	W	4124
0	R	4124
4	J	4129
4	R	4129
4	W	4129
0	R	4129
4	J	4154
4	R	4154
4	W	4154
0	R	4154
4	J	4154
4	R	4154
4	W	4154
0	R	4154
4	J	4210
4	R	4210
4	W	4210
0	R	4210
4	J	4311
4	R	4311
4	W	4316
0	R	4316
4	J	4343
4	R	4343
4	W	4343
0	R	4343
4	J	4408
4	R	4408
16	N	4409
16	J	4410
4	W	4410
16	R	4410
17	N	4411
17	J	4412
18	N	4412
18	J	4412
19	N	4413
19	J	4413
20	N	4413
20	J	4414
21	N	4414
21	J	4414
22	N	4414
22	J	4415
23	N	4415
23	J	4416
24	N	4416
24	J	4416
25	N	4416
25	J	4417
26	N	4417
26	J	4418
16	W	4419
26	R	4419
26	J	4434
25	R	4434
25	J	4449
24	R	4449
24	J	4464
23	R	4464
23	J	4479
22	R	4479
22	J	4494
21	R	4494
21	J	4509
20	R	4509
20	J	4524
19	R	4524
19	J	4539
18	R	4539
18	J	4554
17	R	4554
17	W	4554
26	R	4554
26	J	4569
25	R	4569
25	J	4584
24	R	4584
24	J	4599
23	R	4599
23	J	4614
22	R	4614
22	J	4629
21	R	4629
21	J	4644
20	R	4644
17	J	4659
20	J	4659
17	R	4659
17	W	4659
19	R	4659
19	J	4674
18	R	4674
18	J	4689
26	R	4689
26	J	4704
25	R	4704
25	J	4719
24	R	4719
24	J	4734
23	R	4734
23	J	4749
22	R	4749
17	J	4764
22	J	4764
17	R	4764
17	W	4764
21	R	4764
21	J	4779
20	R	4779
20	J	4794
19	R	4794
19	J	4809
18	R	4809
18	J	4824
26	R	4824
26	J	4839
25	R	4839
25	J	4854
24	R	4854
17	J	4869
24	J	4869
17	R	4869
17	W	4869
23	R	4869
23	J	4884
22	R	4884
22	J	4899
21	R	4899
21	J	4914
20	R	4914
20	J	4929
19	R	4929
19	J	4944
18	R	4944
18	J	4959
26	R	4959
17	J	4974
26	J	4974
17	R	4974
17	W	4974
25	R	4974
25	J	4989
24	R	4989
24	J	5004
23	R	5004
23	J	5019
22	R	5019
22	J	5034
21	R	5034
21	J	5049
20	R	5049
20	J	5064
19	R	5064
17	J	5079
19	J	5079
17	R	5079
17	W	5079
18	R	5079
18	J	5094
26	R	5094
26	J	5109
25	R	5109
25	J	5124
24	R	5124
24	J	5139
23	R	5139
23	J	5154
22	R	5154
22	J	5169
21	R	5169
17	J	5184
21	J	5184
17	R	5184
17	W	5184
20	R	5184
20	J	5199
19	R	5199
19	J	5214
18	R	5214
18	J	5229
26	R	5229
26	J	5244
25	R	5244
25	J	5259
24	R	5259
24	J	5274
23	R	5274
17	J	5289
23	J	5289
17	R	5289
17	W	5289
22	R	5289
22	J	5304
21	R	5304
21	J	5319
20	R	5319
20	J	5334
19	R	5334
19	J	5349
18	R	5349
18	J	5364
26	R	5364
26	J	5379
25	R	5379
17	J	5394
25	J	5394
17	R	5394
17	W	5394
24	R	5394
24	J	5409
23	R	5409
23	J	5424
22	R	5424
22	J	5439
21	R	5439
21	J	5454
20	R	5454
20	J	5469
19	R	5469
19	J	5484
18	R	5484
17	J	5499
18	J	5499
17	R	5499
17	W	5499
26	R	5499
26	J	5514
25	R	5514
25	J	5529
24	R	5529
24	J	5544
23	R	5544
23	J	5559
22	R	5559
22	J	5574
21	R	5574
21	J	5589
20	R	5589
17	J	5604
20	J	5604
17	R	5604
17	W	5604
19	R	5604
19	J	5619
18	R	5619
18	J	5634
26	R	5634
26	J	5649
25	R	5649
25	J	5664
24	R	5664
24	J	5679
23	R	5679
23	J	5694
22	R	5694
17	J	5709
22	J	5709
17	R	5709
17	W	5709
21	R	5709
21	J	5724
20	R	5724
20	J	5739
19	R	5739
19	J	5754
18	R	5754
18	J	5769
26	R	5769
26	J	5784
25	R	5784
25	J	5799
24	R	5799
17	J	5814
24	J	5814
17	R	5814
17	W	5814
23	R	5814
23	J	5829
22	R	5829
22	J	5844
21	R	5844
21	J	5859
20	R	5859
20	J	5874
19	R	5874
19	J	5889
18	R	5889
18	J	5904
26	R	5904
17	J	5919
26	J	5919
17	R	5919
17	W	5919
25	R	5919
25	J	5934
24	R	5934
24	J	5949
23	R	5949
23	J	5964
22	R	5964
22	J	5979
21	R	5979
21	J	5994
20	R	5994
20	J	6009
19	R	6009
17	J	6024
19	J	6024
17	R	6024
17	W	6024
18	R	6024
18	J	6039
26	R	6039
26	J	6054
25	R	6054
25	J	6069
24	R	6069
24	J	6084
23	R	6084
23	J	6099
22	R	6099
22	J	6114
21	R	6114
17	J	6129
21	J	6129
17	R	6129
17	W	6129
20	R	6129
20	J	6144
19	R	6144
19	J	6159
18	R	6159
18	J	6174
26	R	6174
26	J	6189
25	R	6189
25	J	6204
24	R	6204
24	J	6219
23	R	6219
17	J	6234
23	J	6234
17	R	6234
17	W	6234
22	R	6234
22	J	6249
21	R	6249
21	J	6264
20	R	6264
20	J	6279
19	R	6279
19	J	6294
18	R	6294
18	W	6299
26	R	6299
26	J	6314
25	R	6314
25	J	6329
24	R	6329
17	J	6344
24	J	6344
17	R	6344
17	W	6344
23	R	6344
23	J	6359
22	R	6359
22	J	6374
21	R	6374
21	J	6389
20	R	6389
18	J	6404
20	J	6404
18	R	6404
18	W	6404
19	R	6404
19	J	6419
26	R	6419
26	J	6434
25	R	6434
17	J	6449
25	J	6449
17	R	6449
17	W	6449
24	R	6449
24	J	6464
23	R	6464
23	J	6479
22	R	6479
22	J	6494
21	R	6494
18	J	6509
21	J	6509
18	R	6509
18	W	6509
20	R	6509
20	J	6524
19	R	6524
19	J	6539
26	R	6539
17	J	6554
26	J	6554
17	R	6554
17	W	6554
25	R	6554
25	J	6569
24	R	6569
24	J	6584
23	R	6584
23	J	6599
22	R	6599
18	J	6614
22	J	6614
18	R	6614
18	W	6614
21	R	6614
21	J	6629
20	R	6629
20	J	6644
19	R	6644
17	J	6659
19	J	6659
17	R	6659
17	E	6659
16	J	6659
16	R	6659
16	E	6660
4	J	6660
4	R	6660
27	N	6660
27	J	6661
4	W	6661
27	R	6661
4	J	6663
27	E	6664
4	R	6664
4	W	6664
26	R	6664
26	J	6679
25	R	6679
25	J	6694
24	R	6694
24	J	6709
23	R	6709
18	J	6724
23	J	6724
18	R	6724
18	W	6724
22	R	6724
22	J	6739
21	R	6739
21	J	6754
20	R	6754
20	J	6769
19	R	6769
19	J	6784
26	R	6784
26	J	6799
25	R	6799
25	J	6814
24	R	6814
18	J	6829
24	J	6829
18	R	6829
18	W	6829
23	R	6829
23	J	6844
22	R	6844
22	J	6859
21	R	6859
21	J	6874
20	R	6874
20	J	6889
19	R	6889
19	J	6904
26	R	6904
26	J	6919
25	R	6919
18	J	6934
25	J	6934
18	R	6934
18	W	6934
24	R	6934
24	J	6949
23	R	6949
23	J	6964
22	R	6964
22	J	6979
21	R	6979
21	J	6994
20	R	6994
20	J	7009
19	R	7009
19	J	7024
26	R	7024
18	J	7039
26	J	7039
18	R	7039
18	W	7039
25	R	7039
25	J	7054
24	R	7054
24	J	7069
23	R	7069
23	J	7084
22	R	7084
22	J	7099
21	R	7099
21	J	7114
20	R	7114
20	J	7129
19	R	7129
18	J	7144
19	J	7144
18	R	7144
18	W	7144
26	R	7144
26	J	7159
25	R	7159
25	J	7174
24	R	7174
24	J	7189
23	R	7189
23	J	7204
22	R	7204
22	J	7219
21	R	7219
21	J	7234
20	R	7234
18	J	7249
20	J	7249
18	R	7249
18	W	7249
19	R	7249
19	J	7264
26	R	7264
26	J	7279
25	R	7279
25	J	7294
24	R	7294
24	J	7309
23	R	7309
23	J	7324
22	R	7324
22	J	7339
21	R	7339
18	J	7354
21	J	7354
18	R	7354
18	W	7354
20	R	7354
20	J	7369
19	R	7369
19	J	7384
26	R	7384
26	J	7399
25	R	7399
25	J	7414
24	R	7414
24	J	7429
23	R	7429
23	J	7444
22	R	7444
18	J	7459
22	J	7459
18	R	7459
18	W	7459
21	R	7459
21	J	7474
20	R	7474
20	J	7489
19	R	7489
19	J	7504
26	R	7504
26	J	7519
25	R	7519
25	J	7534
24	R	7534
24	J	7549
23	R	7549
18	J	7564
23	J	7564
18	R	7564
18	W	7564
22	R	7564
22	J	7579
21	R	7579
21	J	7594
20	R	7594
20	J	7609
19	R	7609
19	J	7624
26	R	7624
26	J	7639
25	R	7639
25	J	7654
24	R	7654
18	J	7669
24	J	7669
18	R	7669
18	W	7669
23	R	7669
4	J	7680
23	J	7684
4	R	7684
4	W	7684
22	R	7684
4	J	7689
22	J	7699
4	R	7699
4	W	7699
21	R	7699
21	J	7714
20	R	7714
20	J	7729
19	R	7729
4	J	7729
19	J	7744
4	R	7744
4	W	7744
26	R	7744
4	J	7746
26	J	7759
4	R	7759
4	W	7759
25	R	7759
18	J	7774
25	J	7774
18	R	7774
18	W	7774
24	R	7774
4	J	7777
24	J	7789
4	R	7789
28	N	7789
28	J	7790
4	W	7790
23	R	7790
23	J	7805
22	R	7805
22	J	7820
21	R	7820
21	J	7835
20	R	7835
20	J	7850
19	R	7850
19	W	7860
28	R	7860
28	E	7864
4	J	7864
4	R	7864
29	N	7865
29	J	7865
4	W	7866
29	R	7866
4	J	7868
29	E	7868
4	R	7868
4	W	7869
26	R	7869
18	J	7884
26	J	7884
18	R	7884
18	W	7884
25	R	7884
25	J	7899
24	R	7899
24	J	7914
23	R	7914
23	J	7929
22	R	7929
22	J	7944
21	R	7944
21	J	7959
20	R	7959
19	J	7974
20	J	7974
19	R	7974
19	W	7974
26	R	7974
18	J	7989
26	J	7989
18	R	7989
18	W	7989
25	R	7989
25	J	8004
24	R	8004
24	J	8019
23	R	8019
23	J	8034
22	R	8034
22	J	8049
21	R	8049
21	J	8064
20	R	8064
19	J	8079
20	J	8079
19	R	8079
19	W	8079
26	R	8079
18	J	8094
26	J	8094
18	R	8094
18	W	8094
25	R	8094
25	J	8109
24	R	8109
24	J	8124
23	R	8124
23	J	8139
22	R	8139
22	J	8154
21	R	8154
21	J	8169
20	R	8169
19	J	8184
20	J	8184
19	R	8184
19	W	8184
26	R	8184
18	J	8199
26	J	8199
18	R	8199
18	E	8199
1	J	8199
1	R	8199
1	W	8199
25	R	8199
25	J	8214
24	R	8214
24	J	8229
23	R	8229
23	J	8244
22	R	8244
22	J	8259
21	R	8259
21	J	8274
20	R	8274
19	J	8289
20	J	8289
19	R	8289
19	W	8289
26	R	8289
26	J	8304
25	R	8304
25	J	8319
24	R	8319
24	J	8334
23	R	8334
23	J	8349
22	R	8349
22	J	8364
21	R	8364
21	J	8379
20	R	8379
19	J	8394
20	J	8394
19	R	8394
19	W	8394
26	R	8394
26	J	8409
25	R	8409
25	J	8424
24	R	8424
24	J	8439
23	R	8439
23	J	8454
22	R	8454
22	J	8469
21	R	8469
21	J	8484
20	R	8484
19	J	8499
20	J	8499
19	R	8499
19	W	8499
26	R	8499
26	J	8514
25	R	8514
25	J	8529
24	R	8529
24	J	8544
23	R	8544
23	J	8559
22	R	8559
22	J	8574
21	R	8574
21	J	8589
20	R	8589
19	J	8604
20	J	8604
19	R	8604
19	W	8604
26	R	8604
26	J	8619
25	R	8619
25	J	8634
24	R	8634
24	J	8649
23	R	8649
23	J	8664
22	R	8664
22	J	8679
21	R	8679
21	J	8694
20	R	8694
19	J	8709
20	J	8709
19	R	8709
19	W	8709
26	R	8709
26	J	8724
25	R	8724
25	J	8739
24	R	8739
24	J	8754
23	R	8754
23	J	8769
22	R	8769
4	J	8783
22	J	8784
4	R	8784
4	W	8784
21	R	8784
4	J	8794
21	J	8799
4	R	8799
4	W	8799
20	R	8799
4	J	8801
19	J	8814
20	J	8814
19	R	8814
19	W	8814
4	R	8814
4	W	8814
26	R	8814
26	J	8829
25	R	8829
25	J	8844
24	R	8844
24	J	8859
23	R	8859
4	J	8869
23	J	8874
4	R	8874
4	W	8874
22	R	8874
4	J	8876
22	J	8889
4	R	8889
4	W	8889
21	R	8889
21	J	8904
20	R	8904
19	J	8919
20	J	8919
19	R	8919
19	W	8919
26	R	8919
26	J	8934
25	R	8934
25	J	8949
24	R	8949
24	J	8964
23	R	8964
23	J	8979
22	R	8979
22	J	8994
21	R	8994
4	J	8994
21	J	9009
4	R	9009
4	W	9009
20	R	9009
4	J	9013
19	J	9024
20	J	9024
19	R	9024
19	W	9024
4	R	9024
4	W	9024
26	R	9024
4	J	9037
26	J	9039
4	R	9039
4	W	9039
25	R	9039
25	J	9054
24	R	9054
24	J	9069
23	R	9069
23	J	9084
22	R	9084
22	J	9099
21	R	9099
21	J	9114
20	R	9114
19	J	9129
20	J	9129
19	R	9129
19	W	9129
26	R	9129
4	J	9129
26	J	9144
4	R	9144
4	W	9144
25	R	9144
4	J	9149
25	J	9159
4	R	9159
4	W	9159
24	R	9159
4	J	9160
24	J	9174
4	R	9174
4	W	9174
23	R	9174
23	J	9189
22	R	9189
22	J	9204
21	R	9204
21	J	9219
20	R	9219
19	J	9234
20	J	9234
19	R	9234
19	W	9234
26	R	9234
26	J	9249
25	R	9249
4	J	9253
25	J	9264
4	R	9264
30	N	9265
30	J	9265
4	W	9266
24	R	9266
24	J	9281
23	R	9281
23	J	9296
22	R	9296
22	J	9311
21	R	9311
21	J	9326
20	R	9326
20	W	9326
30	R	9326
30	E	9329
4	J	9329
4	R	9329
31	N	9329
31	J	9330
4	W	9330
31	R	9330
4	J	9332
31	E	9333
4	R	9333
4	W	9334
26	R	9334
19	J	9349
26	J	9349
19	R	9349
19	W	9349
25	R	9349
25	J	9364
24	R	9364
24	J	9379
23	R	9379
23	J	9394
22	R	9394
22	J	9409
21	R	9409
21	J	9424
26	R	9424
20	J	9439
26	J	9439
20	R	9439
20	W	9439
25	R	9439
19	J	9454
25	J	9454
19	R	9454
19	W	9454
24	R	9454
24	J	9469
23	R	9469
23	J	9484
22	R	9484
22	J	9499
21	R	9499
21	J	9514
26	R	9514
26	J	9529
25	R	9529
20	J	9544
25	J	9544
20	R	9544
20	W	9544
24	R	9544
19	J	9559
24	J	9559
19	R	9559
19	E	9559
1	J	9559
1	R	9559
1	W	9559
23	R	9559
23	J	9574
22	R	9574
22	J	9589
21	R	9589
21	J	9604
26	R	9604
26	J	9619
25	R	9619
25	J	9634
24	R	9634
4	J	9638
20	J	9649
24	J	9649
20	R	9649
20	W	9649
4	R	9649
4	W	9649
23	R	9649
23	J	9664
22	R	9664
4	J	9672
22	J	9679
4	R	9679
4	W	9679
21	R	9679
21	J	9694
26	R	9694
26	J	9709
25	R	9709
4	J	9720
25	J	9724
4	R	9724
4	W	9724
24	R	9724
4	J	9729
24	J	9739
4	R	9739
4	W	9739
23	R	9739
20	J	9754
23	J	9754
20	R	9754
20	W	9754
22	R	9754
4	J	9762
22	J	9769
4	R	9769
4	W	9769
21	R	9769
4	J	9773
21	J	9784
4	R	9784
4	W	9784
26	R	9784
4	J	9788
26	J	9799
4	R	9799
4	W	9799
25	R	9799
4	J	9800
25	J	9814
4	R	9814
4	W	9814
24	R	9814
24	J	9829
23	R	9829
4	J	9839
23	J	9844
4	R	9844
4	W	9844
22	R	9844
4	J	9844
20	J	9859
22	J	9859
20	R	9859
20	W	9859
4	R	9859
4	W	9859
21	R	9859
4	J	9872
21	J	9874
4	R	9874
4	W	9874
26	R	9874
26	J	9889
25	R	9889
4	J	9892
25	J	9904
4	R	9904
4	W	9904
24	R	9904
24	J	9919
23	R	9919
4	J	9928
23	J	9934
4	R	9934
4	W	9934
22	R	9934
22	J	9949
21	R	9949
20	J	9964
21	J	9964
20	R	9964
20	W	9964
26	R	9964
4	J	9965
26	J	9979
4	R	9979
4	W	9979
25	R	9979
25	J	9994
24	R	9994
24	J	10009
23	R	10009
23	J	10024
22	R	10024
4	J	10024
22	J	10039
4	R	10039
4	W	10039
21	R	10039
21	J	10054
26	R	10054
4	J	10066
20	J	10069
26	J	10069
20	R	10069
20	W	10069
4	R	10069
4	W	10069
25	R	10069
25	J	10084
24	R	10084
24	J	10099
23	R	10099
4	J	10112
23	J	10114
4	R	10114
4	W	10114
22	R	10114
4	J	10124
22	J	10129
4	R	10129
4	W	10129
21	R	10129
21	J	10144
26	R	10144
26	J	10159
25	R	10159
20	J	10174
25	J	10174
20	R	10174
20	W	10174
24	R	10174
24	J	10189
23	R	10189
23	J	10204
22	R	10204
4	J	10215
22	J	10219
4	R	10219
4	W	10219
21	R	10219
4	J	10222
21	J	10234
4	R	10234
4	W	10234
26	R	10234
26	J	10249
25	R	10249
25	J	10264
24	R	10264
4	J	10266
20	J	10279
24	J	10279
20	R	10279
20	W	10279
4	R	10279
4	W	10279
23	R	10279
4	J	10291
23	J	10294
4	R	10294
4	W	10294
22	R	10294
22	J	10309
21	R	10309
21	J	10324
26	R	10324
26	J	10339
25	R	10339
25	J	10354
24	R	10354
24	J	10369
23	R	10369
20	J	10384
23	J	10384
20	R	10384
20	W	10384
22	R	10384
22	J	10399
21	R	10399
21	J	10414
26	R	10414
26	J	10429
25	R	10429
25	J	10444
24	R	10444
24	J	10459
23	R	10459
23	J	10474
22	R	10474
20	J	10489
22	J	10489
20	R	10489
20	W	10489
21	R	10489
21	W	10494
26	R	10494
4	J	10494
26	J	10509
4	R	10509
4	W	10509
25	R	10509
25	J	10524
24	R	10524
24	J	10539
23	R	10539
23	J	10554
22	R	10554
22	J	10569
26	R	10569
26	J	10584
25	R	10584
21	J	10599
20	J	10599
25	J	10599
20	R	10599
20	W	10599
21	R	10599
21	W	10599
24	R	10599
24	J	10614
23	R	10614
23	J	10629
22	R	10629
22	J	10644
26	R	10644
26	J	10659
25	R	10659
25	J	10674
24	R	10674
24	J	10689
23	R	10689
21	J	10704
20	J	10704
23	J	10704
20	R	10704
20	W	10704
21	R	10704
21	W	10704
22	R	10704
22	J	10719
26	R	10719
26	J	10734
25	R	10734
25	J	10749
24	R	10749
24	J	10764
23	R	10764
23	J	10779
22	R	10779
22	J	10794
26	R	10794
21	J	10809
20	J	10809
26	J	10809
21	R	10809
21	W	10809
20	R	10809
20	E	10809
1	J	10809
1	R	10809
1	W	10809
25	R	10810
25	J	10825
24	R	10825
24	J	10840
23	R	10840
23	J	10855
22	R	10855
4	J	10857
22	J	10870
4	R	10870
4	W	10870
26	R	10870
26	J	10885
25	R	10885
25	J	10900
24	R	10900
21	J	10915
24	J	10915
21	R	10915
21	W	10915
23	R	10915
23	J	10930
22	R	10930
22	J	10945
26	R	10945
4	J	10950
26	J	10960
4	R	10960
4	W	10960
25	R	10960
25	J	10975
24	R	10975
24	J	10990
23	R	10990
23	J	11005
22	R	11005
21	J	11020
22	J	11020
21	R	11020
21	W	11020
26	R	11020
4	J	11034
26	J	11035
4	R	11035
4	W	11035
25	R	11035
4	J	11045
25	J	11050
4	R	11050
4	W	11050
24	R	11050
24	J	11065
23	R	11065
23	J	11080
22	R	11080
4	J	11085
22	J	11095
4	R	11095
4	W	11095
26	R	11095
4	J	11095
26	J	11110
4	R	11110
4	W	11110
25	R	11110
21	J	11125
25	J	11125
21	R	11125
21	W	11125
24	R	11125
24	J	11140
23	R	11140
23	J	11155
22	R	11155
4	J	11166
22	J	11170
4	R	11170
32	N	11171
32	J	11171
4	W	11172
32	R	11172
32	E	11177
4	J	11177
4	R	11177
33	N	11177
33	J	11178
4	W	11178
33	R	11178
4	J	11180
33	E	11181
4	R	11181
4	W	11181
26	R	11182
26	J	11197
25	R	11197
25	J	11212
24	R	11212
21	J	11227
24	J	11227
21	R	11227
21	W	11227
23	R	11227
23	J	11242
22	R	11242
22	J	11257
26	R	11257
26	J	11272
25	R	11272
25	J	11287
24	R	11287
24	J	11302
23	R	11302
23	J	11317
22	R	11317
21	J	11332
22	J	11332
21	R	11332
21	W	11332
26	R	11332
26	J	11347
25	R	11347
25	J	11362
24	R	11362
24	J	11377
23	R	11377
23	J	11392
22	R	11392
22	J	11407
26	R	11407
26	J	11422
25	R	11422
21	J	11437
25	J	11437
21	R	11437
21	W	11437
24	R	11437
24	J	11452
23	R	11452
23	J	11467
22	R	11467
22	W	11477
26	R	11477
26	J	11492
25	R	11492
25	J	11507
24	R	11507
24	J	11522
23	R	11522
23	J	11537
26	R	11537
21	J	11552
26	J	11552
21	R	11552
21	W	11552
25	R	11552
25	J	11567
24	R	11567
22	J	11582
24	J	11582
22	R	11582
22	W	11582
23	R	11582
23	J	11597
26	R	11597
26	J	11612
25	R	11612
25	J	11627
24	R	11627
24	J	11642
23	R	11642
21	J	11657
23	J	11657
21	R	11657
21	W	11657
26	R	11657
26	J	11672
25	R	11672
22	J	11687
25	J	11687
22	R	11687
22	W	11687
24	R	11687
24	J	11702
23	R	11702
23	J	11717
26	R	11717
26	J	11732
25	R	11732
25	J	11747
24	R	11747
21	J	11762
24	J	11762
21	R	11762
21	E	11762
1	J	11762
1	R	11762
1	W	11762
23	R	11762
23	J	11777
26	R	11777
22	J	11792
26	J	11792
22	R	11792
22	W	11792
25	R	11792
25	J	11807
24	R	11807
24	J	11822
23	R	11822
23	J	11837
26	R	11837
26	J	11852
25	R	11852
25	J	11867
24	R	11867
24	J	11882
23	R	11882
22	J	11897
23	J	11897
22	R	11897
22	W	11897
26	R	11897
26	J	11912
25	R	11912
25	J	11927
24	R	11927
24	J	11942
23	R	11942
23	J	11957
26	R	11957
26	J	11972
25	R	11972
25	J	11987
24	R	11987
22	J	12002
24	J	12002
22	R	12002
22	W	12002
23	R	12002
4	J	12008
23	J	12017
4	R	12017
4	W	12017
26	R	12017
4	J	12022
26	J	12032
4	R	12032
4	W	12032
25	R	12032
25	J	12047
24	R	12047
24	J	12062
23	R	12062
23	J	12077
26	R	12077
26	J	12092
25	R	12092
4	J	12098
22	J	12107
25	J	12107
22	R	12107
22	W	12107
4	R	12107
4	W	12107
24	R	12107
24	J	12122
23	R	12122
4	J	12127
23	J	12137
4	R	12137
4	W	12137
26	R	12137
4	J	12141
26	J	12152
4	R	12152
4	W	12152
25	R	12152
4	J	12152
25	J	12167
4	R	12167
4	W	12167
24	R	12167
24	J	12182
23	R	12182
4	J	12182
23	J	12197
4	R	12197
4	W	12197
26	R	12197
4	J	12204
22	J	12212
26	J	12212
22	R	12212
22	W	12212
4	R	12212
4	W	12212
25	R	12212
4	J	12217
25	J	12227
4	R	12227
4	W	12227
24	R	12227
24	J	12242
23	R	12242
23	J	12257
26	R	12257
26	J	12272
25	R	12272
25	J	12287
24	R	12287
24	J	12302
23	R	12302
23	W	12302
26	R	12302
22	J	12317
26	J	12317
22	R	12317
22	W	12317
25	R	12317
25	J	12332
24	R	12332
4	J	12335
24	J	12347
4	R	12347
4	W	12347
26	R	12347
4	J	12356
26	J	12362
4	R	12362
4	W	12362
25	R	12362
4	J	12366
25	J	12377
4	R	12377
4	W	12377
24	R	12377
24	J	12392
26	R	12392
23	J	12407
26	J	12407
23	R	12407
23	W	12407
25	R	12407
22	J	12422
25	J	12422
22	R	12422
22	W	12422
24	R	12422
24	J	12437
26	R	12437
4	J	12449
26	J	12452
4	R	12452
34	N	12453
34	J	12453
4	W	12454
25	R	12454
25	J	12469
24	R	12469
24	J	12484
34	R	12484
34	E	12488
4	J	12488
4	R	12489
35	N	12489
35	J	12489
4	W	12490
35	R	12490
4	J	12492
35	E	12493
4	R	12493
4	W	12493
26	R	12493
23	J	12508
26	J	12508
23	R	12508
23	W	12508
25	R	12508
22	J	12523
25	J	12523
22	R	12523
22	E	12523
1	J	12523
1	R	12523
1	W	12523
24	R	12523
24	J	12538
26	R	12538
26	J	12553
25	R	12553
25	J	12568
24	R	12568
24	J	12583
26	R	12583
26	J	12598
25	R	12598
23	J	12613
25	J	12613
23	R	12613
23	W	12613
24	R	12613
24	J	12628
26	R	12628
26	J	12643
25	R	12643
25	J	12658
24	R	12658
24	J	12673
26	R	12673
26	J	12688
25	R	12688
25	J	12703
24	R	12703
23	J	12718
24	J	12718
23	R	12718
23	W	12718
26	R	12718
26	J	12733
25	R	12733
25	J	12748
24	R	12748
24	J	12763
26	R	12763
26	J	12778
25	R	12778
25	J	12793
24	R	12793
24	J	12808
26	R	12808
23	J	12823
26	J	12823
23	R	12823
23	W	12823
25	R	12823
